fir_id,fir_number,district_id,police_station,date_filed,date_of_incident,crime_type,legal_code,sections_cited,status,narrative_text,modus_operandi,event_context,investigation_stage,created_at,updated_at,created_by,updated_by
FIR-001517,11/2024/001517,42963000000035022,Dakshina Kannada Police Station 5,2024-06-30,2024-06-25 00:00:00,Theft,IPC,379,CHARGESHEETED,"On 2024-06-30, at approximately 19:45 hours, at ATM Vicinity, Dakshina Kannada Main Road in Dakshina Kannada district, Girijamma Poojary reported that the accused reportedly slipped away with the belongings unnoticed, causing loss and distress to the complainant. The accused, identified as Channabasappa Urs, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. This FIR was registered on 2024-06-30 at Dakshina Kannada Police Station 5.",the item was found missing after the accused was seen nearby,MONSOON_SEASON,UNDER_TRIAL,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001518,11/2024/001518,42963000000035022,Dakshina Kannada Police Station 1,2024-06-22,2024-06-17 00:00:00,Vehicle theft / snatching,IPC,"379,411",OPEN,"On 2024-06-22, at approximately 13:45 hours, at ATM near Dakshina Kannada Circle in Dakshina Kannada district, Baljiwan Dayal reported that the vehicle was reported missing from where it was parked, causing loss and distress to the complainant. The accused, identified as Bhavini Barad, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. The case is being investigated further to establish the complete sequence of events. This FIR was registered on 2024-06-22 at Dakshina Kannada Police Station 1.",the vehicle was allegedly driven away by the accused,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001519,11/2024/001519,42963000000035022,Dakshina Kannada Police Station 2,2024-06-06,2024-06-02 00:00:00,Assault / hurt,IPC,"323,324",CLOSED,"On 2024-06-06, at approximately 07:45 hours, at Dakshina Kannada Commercial Complex in Dakshina Kannada district, Lavanya Sidhu reported that the accused allegedly assaulted the complainant following an altercation, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. Investigation into the circumstances of the case is currently in progress. A witness present at the scene has been recorded. Case registered on 2024-06-06 at Dakshina Kannada Police Station 2.",the accused allegedly assaulted the complainant following an altercation,MONSOON_SEASON,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001520,11/2024/001520,42963000000035022,Dakshina Kannada Police Station 5,2024-06-10,2024-06-06 00:00:00,Vehicle theft / snatching,IPC,"379,411",OPEN,"On 2024-06-10, at approximately 22:30 hours, at ATM near Dakshina Kannada Circle in Dakshina Kannada district, Kaveri Kulkarni reported that the vehicle was allegedly driven away by the accused, causing loss and distress to the complainant. The accused could not be identified by the complainant; the matter is under active inquiry. Further details of the incident are being verified during investigation. The complaint was formally registered on 2024-06-10 at Dakshina Kannada Police Station 5.",the vehicle was allegedly driven away by the accused,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001521,11/2024/001521,42963000000035022,Dakshina Kannada Police Station 1,2024-07-22,2024-07-22 00:00:00,Assault / hurt,BNS,TBD - verify,OPEN,"On 2024-07-22, at approximately 15:00 hours, at Farmland near Dakshina Kannada in Dakshina Kannada district, Harsh Gour reported that a physical altercation reportedly broke out, resulting in injuries, causing loss and distress to the complainant. No description of the accused could be obtained at the time of filing; inquiries into identity are ongoing. The case is being investigated further to establish the complete sequence of events. This FIR was registered on 2024-07-22 at Dakshina Kannada Police Station 1.",the accused reportedly used force against the complainant,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001522,11/2024/001522,42963000000035022,Dakshina Kannada Police Station 3,2024-07-28,2024-07-25 00:00:00,Robbery / dacoity,BNS,TBD - verify,OPEN,"On 2024-07-28, at approximately 20:15 hours, at Dakshina Kannada Commercial Complex in Dakshina Kannada district, Channabasappa Setty reported that the accused allegedly used force to take the property by threat, causing loss and distress to the complainant. The accused, identified as Manjunath Rai, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. The complaint was formally registered on 2024-07-28 at Dakshina Kannada Police Station 3.",the accused reportedly threatened the complainant with a weapon during the robbery,MONSOON_SEASON,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001523,11/2024/001523,42963000000035022,Dakshina Kannada Police Station 1,2024-07-10,2024-07-06 00:00:00,Robbery / dacoity,BNS,TBD - verify,OPEN,"On 2024-07-10, at approximately 02:00 hours, at Dakshina Kannada Railway Station in Dakshina Kannada district, Lokesh Devadiga reported that the accused allegedly used force to take the property by threat, causing loss and distress to the complainant. The accused, identified as Ravindranath Naik, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. This FIR was registered on 2024-07-10 at Dakshina Kannada Police Station 1.",the accused reportedly threatened the complainant with a weapon during the robbery,MONSOON_SEASON,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001524,11/2024/001524,42963000000035022,Dakshina Kannada Police Station 4,2024-07-11,2024-07-08 00:00:00,Cybercrime,BNS,TBD - verify,UNDER_INVESTIGATION,"On 2024-07-11, at approximately 15:30 hours, at Agricultural Field, Dakshina Kannada Outskirts in Dakshina Kannada district, Yashodamma Urs reported that the complainant reported a fraudulent online transaction linked to the accused, causing loss and distress to the complainant. The accused, identified as Farhan Pillay, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. The matter is being examined further as part of the ongoing investigation. FIR registered on 2024-07-11 at Dakshina Kannada Police Station 4.",the complainant reported a fraudulent online transaction linked to the accused,MONSOON_SEASON,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001525,11/2024/001525,42963000000035022,Dakshina Kannada Police Station 1,2024-08-26,2024-08-25 00:00:00,Fraud / cheating,BNS,318,CLOSED,"On 2024-08-26, at approximately 20:45 hours, at Agricultural Field, Dakshina Kannada Outskirts in Dakshina Kannada district, Adweta Chaudry reported that the complainant reported being deceived into a fraudulent transaction, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. The case is being investigated further to establish the complete sequence of events. Formal registration of this case took place on 2024-08-26 at Dakshina Kannada Police Station 1.",the accused allegedly induced the complainant to part with money under false pretenses,GANESHA_CHATURTHI,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001526,11/2024/001526,42963000000035022,Dakshina Kannada Police Station 4,2024-08-08,2024-08-04 00:00:00,Cybercrime,BNS,"66C,66D (IT Act - unaffected by BNS) + 318 BNS",UNDER_INVESTIGATION,"On 2024-08-08, at approximately 10:30 hours, at ATM Vicinity, Dakshina Kannada Main Road in Dakshina Kannada district, Gopalakrishna Achar reported that the accused reportedly impersonated the complainant online, causing loss and distress to the complainant. The complainant was unable to identify the accused; identification efforts are continuing. The matter is being examined further as part of the ongoing investigation. The complaint was formally registered on 2024-08-08 at Dakshina Kannada Police Station 4.",the complainant reported a fraudulent online transaction linked to the accused,NONE,EVIDENCE_COLLECTION,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001527,11/2024/001527,42963000000035022,Dakshina Kannada Police Station 2,2024-08-20,2024-08-15 00:00:00,Robbery / dacoity,BNS,TBD - verify,UNDER_INVESTIGATION,"On 2024-08-20, at approximately 23:15 hours, at KSRTC Bus Stand, Dakshina Kannada in Dakshina Kannada district, Yashica Arora reported that the accused allegedly used force to take the property by threat, causing loss and distress to the complainant. The accused could not be identified by the complainant; the matter is under active inquiry. Further details of the incident are being verified during investigation. The complaint was formally registered on 2024-08-20 at Dakshina Kannada Police Station 2.",the accused allegedly used force to take the property by threat,GANESHA_CHATURTHI,STATEMENT_RECORDING,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001528,11/2024/001528,42963000000035022,Dakshina Kannada Police Station 2,2024-08-17,2024-08-16 00:00:00,Cybercrime,BNS,TBD - verify,CLOSED,"On 2024-08-17, at approximately 14:45 hours, at Dakshina Kannada Shopping Complex in Dakshina Kannada district, Veeranna Reddy reported that the accused reportedly impersonated the complainant online, causing loss and distress to the complainant. The accused, identified as Prakash Devadiga, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Additional facts surrounding the incident are being ascertained by investigating officers. FIR registered on 2024-08-17 at Dakshina Kannada Police Station 2.",the accused reportedly impersonated the complainant online,NONE,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001529,11/2024/001529,42963000000035022,Dakshina Kannada Police Station 5,2024-08-27,2024-08-27 00:00:00,Vehicle theft / snatching,BNS,304,OPEN,"On 2024-08-27, at approximately 07:15 hours, at Dakshina Kannada Extension in Dakshina Kannada district, Pushpalatha Shetty reported that the vehicle was reported missing from where it was parked, causing loss and distress to the complainant. As of filing, the accused had not been identified; investigators are pursuing available leads. Further details of the incident are being verified during investigation. The complaint was formally registered on 2024-08-27 at Dakshina Kannada Police Station 5.",the vehicle was allegedly driven away by the accused,NONE,FIR_REGISTERED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001530,11/2024/001530,42963000000035022,Dakshina Kannada Police Station 2,2024-09-02,2024-09-01 00:00:00,Fraud / cheating,BNS,318,CLOSED,"On 2024-09-02, at approximately 21:30 hours, at Dakshina Kannada Residential Layout in Dakshina Kannada district, Ekaraj Sachar reported that the accused allegedly induced the complainant to part with money under false pretenses, causing loss and distress to the complainant. The accused, identified as Raagini Bassi, was reportedly seen in the vicinity around the time of the incident and is stated to be known to the complainant. Relevant facts of the case continue to be verified as the investigation proceeds. Statements from persons nearby at the time are being recorded. FIR registered on 2024-09-02 at Dakshina Kannada Police Station 2.",the complainant reported being deceived into a fraudulent transaction,NONE,CASE_CLOSED_MEDIATED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
FIR-001531,11/2024/001531,42963000000035022,Dakshina Kannada Police Station 1,2024-09-04,2024-09-03 00:00:00,Domestic violence / 498A,BNS,85,CLOSED,"On 2024-09-04, at approximately 10:00 hours, at Near Dakshina Kannada Government School in Dakshina Kannada district, Pranit Kalla reported that the complainant reported repeated cruelty over dowry demands, causing loss and distress to the complainant. The identity of the accused remains unknown at this stage; local inquiries are being conducted. Further details of the incident are being verified during investigation. Case registered on 2024-09-04 at Dakshina Kannada Police Station 1.",the complainant alleged sustained harassment by family members,NONE,CASE_CLOSED_UNTRACED,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
