accused_id,name,age,age_group,gender,address_district_id,address_taluk,occupation,prior_offense_count,first_offense_date,last_offense_date,risk_score,risk_score_updated_at,created_at,updated_at,created_by,updated_by
ACC-02323,Lokesh Gowda,40,36-45,MALE,42963000000035021,Chitradurga West,"Teacher, music",1,2022-10-10,2022-10-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02324,Shivakumar Achar,65,56-65,MALE,42963000000035022,Dakshina Kannada North,Comptroller,1,2023-06-20,2023-06-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02325,Yallappa Nayak,47,46-55,MALE,42963000000035024,Dharwad South,Child psychotherapist,1,2023-12-23,2023-12-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02326,Puttaswamy Poojary,26,26-35,MALE,42963000000035027,Haveri Taluk HQ,"Journalist, magazine",1,2025-10-23,2025-10-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02327,George Ravi,62,56-65,MALE,42963000000035022,Dakshina Kannada Taluk HQ,Advertising account planner,1,2024-10-24,2024-10-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02328,Thimmaiah Naik,29,26-35,MALE,42963000000035022,Dakshina Kannada East,"Nurse, mental health",1,2022-12-21,2022-12-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02329,Azad Venkataraman,44,36-45,MALE,42963000000035031,Koppal North,Television/film/video producer,1,2021-10-31,2021-10-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02330,Hemang Dalal,23,18-25,MALE,42963000000035037,Tumakuru West,"Education officer, community",1,2023-05-23,2023-05-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02331,Aahana Sekhon,57,56-65,FEMALE,42963000000035036,Shivamogga South,Interior and spatial designer,2,2022-09-04,2025-05-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02332,Anmol Dave,57,56-65,MALE,42963000000035022,Dakshina Kannada East,"Teacher, special educational needs",1,2024-02-29,2024-02-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02333,Puttaswamy Setty,60,56-65,MALE,42963000000035024,Dharwad South,"Engineer, maintenance",1,2023-02-18,2023-02-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02334,Nagaraj Setty,36,36-45,MALE,42963000000035033,Mysuru Taluk HQ,"Designer, television/film set",1,2024-05-31,2024-05-31,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02335,Channabasappa Achar,37,36-45,MALE,42963000000035029,Kodagu North,Chartered loss adjuster,1,2022-12-27,2022-12-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02336,Anay Chad,56,56-65,MALE,42963000000035018,Chamarajanagar South,Company secretary,1,2022-12-15,2022-12-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02337,Yallappa Shetty,35,26-35,MALE,42963000000035027,Haveri East,Risk manager,1,2025-03-04,2025-03-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02338,Rajata Garg,34,26-35,FEMALE,42963000000035012,Bagalkot Rural,Pharmacologist,1,2025-12-13,2025-12-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02339,Chandrashekar Achar,62,56-65,MALE,42963000000035027,Haveri South,Academic librarian,1,2023-07-23,2023-07-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02340,Netra Batra,50,46-55,FEMALE,42963000000035023,Davanagere East,"Scientist, physiological",2,2021-01-16,2024-08-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02341,Vamakshi Dey,64,56-65,FEMALE,42963000000035040,Vijayapura Rural,Technical author,1,2021-05-08,2021-05-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02342,Naksh Virk,52,46-55,MALE,42963000000035030,Kolar West,Management consultant,1,2021-12-21,2021-12-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02343,Akkamahadevi Setty,35,26-35,FEMALE,42963000000035015,Bengaluru Rural West,Trading standards officer,1,2024-02-25,2024-02-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02344,Chavvi Basu,46,46-55,FEMALE,42963000000035016,Bengaluru Urban Taluk HQ,Fast food restaurant manager,2,2022-08-20,2023-09-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02345,Girindra Dhar,48,46-55,MALE,42963000000035033,Mysuru South,Hydrographic surveyor,1,2024-07-09,2024-07-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02346,Shanthakumari Rai,51,46-55,FEMALE,42963000000035022,Dakshina Kannada South,"Engineer, structural",1,2023-12-12,2023-12-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02347,Jagadish Gowda,48,46-55,MALE,42963000000035034,Raichur North,Contractor,1,2022-07-04,2022-07-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02348,Shivakumar Kulkarni,18,18-25,MALE,42963000000035013,Ballari South,Town planner,1,2022-06-18,2022-06-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02349,Channabasappa Poojary,42,36-45,MALE,42963000000035040,Vijayapura West,Sub,1,2025-08-18,2025-08-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02350,Rathnamma Hegde,21,18-25,FEMALE,42963000000035035,Ramanagara North,"Engineer, technical sales",1,2024-02-17,2024-02-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02351,Liam Dave,25,18-25,MALE,42963000000035017,Bidar South,Writer,1,2025-08-01,2025-08-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02352,Baljiwan Kumer,43,36-45,MALE,42963000000035037,Tumakuru West,Gaffer,1,2024-05-09,2024-05-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02353,Finn Ratta,43,36-45,MALE,42963000000035017,Bidar Rural,"Programmer, multimedia",1,2022-09-19,2022-09-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02354,Lakshmi Sandal,61,56-65,FEMALE,42963000000035036,Shivamogga West,Customer service manager,1,2024-04-09,2024-04-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02355,Yallappa Achar,45,36-45,MALE,42963000000035041,Yadgir North,Social worker,1,2023-08-06,2023-08-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02356,Parvatamma Poojary,22,18-25,FEMALE,42963000000035019,Chikballapur South,"Engineer, electronics",1,2025-12-21,2025-12-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02357,Chandrakala Hegde,62,56-65,FEMALE,42963000000035021,Chitradurga North,Building services engineer,1,2021-02-04,2021-02-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02358,Lakshmamma Shetty,52,46-55,FEMALE,42963000000035026,Hassan North,Geophysical data processor,1,2024-05-28,2024-05-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02359,Jayamma Gowda,30,26-35,FEMALE,42963000000035036,Shivamogga North,"Engineer, automotive",1,2024-06-24,2024-06-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02360,Nagaveni Reddy,30,26-35,FEMALE,42963000000035021,Chitradurga North,Microbiologist,1,2021-04-16,2021-04-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02361,Siddalingaiah Urs,59,56-65,MALE,42963000000035015,Bengaluru Rural West,"Surveyor, rural practice",1,2024-10-20,2024-10-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02362,Shaurya Dube,44,36-45,MALE,42963000000035024,Dharwad Rural,Interpreter,1,2024-04-21,2024-04-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02363,Sachi Bal,43,36-45,FEMALE,42963000000035034,Raichur Taluk HQ,Trade mark attorney,1,2024-08-17,2024-08-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02364,Balvan Madan,20,18-25,MALE,42963000000035026,Hassan Rural,Company secretary,1,2024-10-08,2024-10-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02365,Samar Bhatti,38,36-45,MALE,42963000000035033,Mysuru West,Landscape architect,2,2021-11-21,2023-12-13,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02366,Radhika Nath,35,26-35,FEMALE,42963000000035022,Dakshina Kannada Taluk HQ,Government social research officer,1,2025-12-26,2025-12-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02367,Isaiah Mahal,27,26-35,MALE,42963000000035038,Udupi Rural,Administrator,2,2022-02-03,2024-03-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02368,Ranbir Kapadia,60,56-65,MALE,42963000000035041,Yadgir South,Multimedia specialist,1,2024-07-05,2024-07-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02369,Bhagyalakshmi Shetty,22,18-25,FEMALE,42963000000035024,Dharwad North,Civil Service fast streamer,1,2024-12-11,2024-12-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02370,Raghavendra Gowda,38,36-45,MALE,42963000000035014,Belagavi North,Community pharmacist,1,2023-11-06,2023-11-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02371,Zansi Mohan,28,26-35,FEMALE,42963000000035035,Ramanagara South,Theatre stage manager,1,2021-06-03,2021-06-03,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02372,Pushpalatha Urs,45,36-45,FEMALE,42963000000035022,Dakshina Kannada North,Recruitment consultant,1,2025-11-04,2025-11-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02373,Owen Manda,30,26-35,MALE,42963000000035017,Bidar North,Structural engineer,1,2021-10-30,2021-10-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02374,Basavaraj Naik,57,56-65,MALE,42963000000035034,Raichur South,Geoscientist,1,2022-07-17,2022-07-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02375,Lakshmamma Gowda,43,36-45,FEMALE,42963000000035027,Haveri North,Translator,1,2025-12-16,2025-12-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02376,Siddalingaiah Devadiga,19,18-25,MALE,42963000000035017,Bidar Taluk HQ,Child psychotherapist,1,2024-04-14,2024-04-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02377,Frederick Nadkarni,64,56-65,MALE,42963000000035032,Mandya East,Neurosurgeon,1,2023-11-18,2023-11-18,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02378,Pooja Wali,47,46-55,FEMALE,42963000000035022,Dakshina Kannada East,Structural engineer,1,2022-12-07,2022-12-07,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02379,Waida Datta,45,36-45,FEMALE,42963000000035016,Bengaluru Urban West,Futures trader,1,2022-12-26,2022-12-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02380,Bhagyalakshmi Naik,40,36-45,FEMALE,42963000000035033,Mysuru South,Acupuncturist,1,2025-11-25,2025-11-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02381,Kariyappa Poojary,59,56-65,MALE,42963000000035022,Dakshina Kannada Rural,Scientific laboratory technician,2,2022-06-16,2025-10-09,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02382,Sureshgowda Naik,55,46-55,MALE,42963000000035027,Haveri North,"Designer, furniture",1,2025-11-30,2025-11-30,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02383,Ekbal Radhakrishnan,19,18-25,MALE,42963000000035017,Bidar North,Tax inspector,1,2024-12-08,2024-12-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02384,Gopalakrishna Setty,20,18-25,MALE,42963000000035016,Bengaluru Urban West,"Geologist, engineering",1,2025-04-19,2025-04-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02385,Reva Krish,65,56-65,FEMALE,42963000000035034,Raichur Taluk HQ,Transport planner,1,2022-03-04,2022-03-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02386,Kaveri Nayak,23,18-25,FEMALE,42963000000035024,Dharwad North,Personal assistant,2,2023-04-22,2024-01-20,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02387,Sujathamma Kulkarni,36,36-45,FEMALE,42963000000035014,Belagavi Rural,"Programmer, systems",1,2023-10-19,2023-10-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02388,Veeranna Devadiga,44,36-45,MALE,42963000000035039,Uttara Kannada Rural,"Education officer, museum",1,2025-08-11,2025-08-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02389,Peter Sidhu,24,18-25,MALE,42963000000035036,Shivamogga Rural,Retail buyer,1,2025-06-04,2025-06-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02390,Manya Sangha,62,56-65,FEMALE,42963000000035024,Dharwad East,"Scientist, research (life sciences)",2,2025-01-27,2025-02-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02391,Niharika Chahal,24,18-25,FEMALE,42963000000035029,Kodagu North,Industrial/product designer,1,2023-05-28,2023-05-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02392,Vasanthamma Poojary,34,26-35,FEMALE,42963000000035014,Belagavi West,Optometrist,2,2021-09-22,2025-12-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02393,Chakradev Buch,46,46-55,MALE,42963000000035016,Bengaluru Urban Rural,Camera operator,1,2023-03-02,2023-03-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02394,Chakradhar Gandhi,27,26-35,MALE,42963000000035022,Dakshina Kannada Taluk HQ,Teaching laboratory technician,1,2021-05-29,2021-05-29,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02395,Brijesh Mangal,29,26-35,MALE,42963000000035016,Bengaluru Urban West,"Surveyor, building",1,2021-10-08,2021-10-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02396,Veeranna Shetty,62,56-65,MALE,42963000000035022,Dakshina Kannada Rural,"Research officer, government",2,2022-08-04,2022-09-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02397,Unnati Trivedi,34,26-35,FEMALE,42963000000035039,Uttara Kannada North,Copy,2,2022-02-05,2022-09-15,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02398,Yuvraj Varma,33,26-35,MALE,42963000000035024,Dharwad East,Site engineer,1,2021-08-10,2021-08-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02399,Kariyappa Hegde,54,46-55,MALE,42963000000035033,Mysuru North,Company secretary,2,2021-10-04,2023-02-28,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02400,Thimmaiah Devadiga,23,18-25,MALE,42963000000035014,Belagavi West,"Optician, dispensing",1,2022-02-08,2022-02-08,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02401,Vasanthamma Reddy,20,18-25,FEMALE,42963000000035018,Chamarajanagar Rural,"Administrator, education",2,2021-03-31,2025-04-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02402,Aarini Sandal,57,56-65,FEMALE,42963000000035014,Belagavi Taluk HQ,Social researcher,1,2021-01-25,2021-01-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02403,Jason Wable,47,46-55,MALE,42963000000035037,Tumakuru East,Transport planner,1,2025-12-19,2025-12-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02404,Udarsh Ganguly,36,36-45,MALE,42963000000035032,Mandya North,"Scientist, research (physical sciences)",2,2022-01-21,2022-09-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02405,Channabasappa Achar,56,56-65,MALE,42963000000035016,Bengaluru Urban South,Equality and diversity officer,1,2024-08-01,2024-08-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02406,Baljiwan Peri,62,56-65,MALE,42963000000035022,Dakshina Kannada Rural,Contracting civil engineer,1,2025-12-16,2025-12-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02407,Jagadish Devadiga,25,18-25,MALE,42963000000035024,Dharwad East,"Scientist, audiological",1,2021-05-24,2021-05-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02408,Sujathamma Naik,65,56-65,FEMALE,42963000000035018,Chamarajanagar North,Manufacturing engineer,1,2024-06-05,2024-06-05,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02409,Jagadish Hegde,19,18-25,MALE,42963000000035022,Dakshina Kannada East,Arts development officer,2,2025-10-03,2025-11-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02410,Nagaveni Achar,29,26-35,FEMALE,42963000000035022,Dakshina Kannada Rural,"Pharmacist, hospital",1,2021-12-06,2021-12-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02411,Lakshmamma Urs,42,36-45,FEMALE,42963000000035036,Shivamogga Rural,Research scientist (life sciences),1,2025-04-25,2025-04-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02412,Frederick Prakash,18,18-25,MALE,42963000000035032,Mandya North,"Clinical scientist, histocompatibility and immunogenetics",1,2022-04-01,2022-04-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02413,Jeet Zacharia,36,36-45,MALE,42963000000035020,Chikkamagaluru Taluk HQ,Commercial/residential surveyor,1,2025-04-17,2025-04-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02414,Netra Subramanian,37,36-45,FEMALE,42963000000035024,Dharwad West,Hospital doctor,2,2022-01-16,2022-12-16,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02415,Nagaveni Devadiga,56,56-65,FEMALE,42963000000035027,Haveri Taluk HQ,Geochemist,1,2021-07-24,2021-07-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02416,Savitramma Setty,28,26-35,FEMALE,42963000000035012,Bagalkot West,"Engineer, production",1,2024-08-01,2024-08-01,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02417,Ronith Kalla,61,56-65,MALE,42963000000035022,Dakshina Kannada South,Industrial/product designer,1,2025-06-14,2025-06-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02418,Vincent Sura,30,26-35,MALE,42963000000035034,Raichur South,Barista,1,2021-08-22,2021-08-22,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02419,Shanthakumari Nayak,57,56-65,FEMALE,42963000000035032,Mandya Rural,Market researcher,1,2024-01-04,2024-01-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02420,Victor Narasimhan,31,26-35,MALE,42963000000035016,Bengaluru Urban Rural,Hydrogeologist,2,2022-12-04,2024-12-27,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02421,Siddalingaiah Devadiga,38,36-45,MALE,42963000000035023,Davanagere East,Manufacturing systems engineer,1,2021-01-12,2021-01-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02422,Raghavendra Achar,38,36-45,MALE,42963000000035034,Raichur North,Clinical biochemist,1,2024-07-11,2024-07-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02423,Parth Grewal,19,18-25,MALE,42963000000035023,Davanagere South,Operational investment banker,1,2025-09-04,2025-09-04,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02424,Aayush Chaudhuri,52,46-55,MALE,42963000000035014,Belagavi North,Plant breeder/geneticist,1,2024-10-10,2024-10-10,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02425,Hardik Chad,19,18-25,MALE,42963000000035030,Kolar North,Seismic interpreter,1,2025-11-14,2025-11-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02426,Puttaswamy Kulkarni,27,26-35,MALE,42963000000035028,Kalaburagi East,"Scientist, audiological",1,2024-12-19,2024-12-19,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02427,Samesh Dasgupta,31,26-35,MALE,42963000000035013,Ballari South,Ranger/warden,1,2025-08-23,2025-08-23,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02428,Faras Krishna,60,56-65,MALE,42963000000035032,Mandya East,Equities trader,2,2022-03-07,2025-06-26,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02429,Siya Prasad,33,26-35,FEMALE,42963000000035024,Dharwad North,Hydrographic surveyor,1,2022-09-17,2022-09-17,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02430,Upadhriti Gopal,59,56-65,FEMALE,42963000000035023,Davanagere Rural,Software engineer,1,2021-04-02,2021-04-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02431,Chatura Sarna,36,36-45,MALE,42963000000035031,Koppal Taluk HQ,Print production planner,1,2025-04-14,2025-04-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02432,Nagaraj Achar,45,36-45,MALE,42963000000035022,Dakshina Kannada West,"Designer, television/film set",1,2021-07-06,2021-07-06,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02433,Raagini Saraf,19,18-25,FEMALE,42963000000035030,Kolar Taluk HQ,"Accountant, chartered public finance",1,2022-01-21,2022-01-21,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02434,Veeranna Setty,30,26-35,MALE,42963000000035017,Bidar Taluk HQ,Mechanical engineer,1,2021-10-12,2021-10-12,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02435,Christopher Gupta,20,18-25,MALE,42963000000035019,Chikballapur North,Higher education careers adviser,1,2024-06-14,2024-06-14,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02436,Chandrakala Naik,63,56-65,FEMALE,42963000000035037,Tumakuru North,Architect,1,2024-03-25,2024-03-25,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02437,Chandrakala Rai,24,18-25,FEMALE,42963000000035040,Vijayapura Rural,Contracting civil engineer,1,2024-04-11,2024-04-11,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02438,Shivansh Narula,36,36-45,MALE,42963000000035025,Gadag Taluk HQ,Ambulance person,1,2025-05-02,2025-05-02,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
ACC-02439,Shivakumar Bhat,63,56-65,MALE,42963000000035022,Dakshina Kannada East,"Designer, multimedia",1,2021-02-24,2021-02-24,,,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
